0 199
200 19900
28 165 1
28 166 15
28 167 3
28 168 10
28 169 9
28 170 8
28 171 4
28 172 7
28 173 15
28 174 12
28 175 14
28 176 8
28 177 12
28 178 11
28 179 2
28 180 7
28 181 8
28 182 5
28 183 8
28 184 5
28 185 10
28 186 11
28 187 1
28 188 6
28 189 11
28 190 13
28 191 1
28 192 9
28 193 13
28 194 13
28 195 13
28 196 4
28 197 6
28 198 10
28 199 1
29 30 15
29 31 15
29 32 10
29 33 12
29 34 3
29 35 5
29 36 3
29 37 4
29 38 5
29 39 8
29 40 6
29 41 6
29 42 5
29 43 8
29 44 1
29 45 9
29 46 15
29 47 1
29 48 12
29 49 5
29 50 1
29 51 14
29 52 2
29 53 11
29 54 3
29 55 4
29 56 14
29 57 15
29 58 14
29 59 4
29 60 15
29 61 14
29 62 13
29 63 11
29 64 10
29 65 3
29 66 5
29 67 13
29 68 13
29 69 6
29 70 8
29 71 9
29 72 11
29 73 12
29 74 2
29 75 10
29 76 12
29 77 8
29 78 14
29 79 12
29 80 5
29 81 6
29 82 9
29 83 12
29 84 1
29 85 14
29 86 2
29 87 13
29 88 2
29 89 15
29 90 2
29 91 4
29 92 10
29 93 13
29 94 5
29 95 12
29 96 6
29 97 6
29 98 9
29 99 1
29 100 1
29 101 3
29 102 5
29 103 15
29 104 14
29 105 13
29 106 9
29 107 2
29 108 9
29 109 9
29 110 6
29 111 7
29 112 14
29 113 7
29 114 3
29 115 9
29 116 15
29 117 5
29 118 5
29 119 10
29 120 3
29 121 2
29 122 8
29 123 10
29 124 12
29 125 4
29 126 5
29 127 1
29 128 4
29 129 8
29 130 6
29 131 5
29 132 15
29 133 1
29 134 12
29 135 11
29 136 11
29 137 8
29 138 9
29 139 10
29 140 2
29 141 6
29 142 2
29 143 3
29 144 10
29 145 3
29 146 12
29 147 9
29 148 10
29 149 7
29 150 9
29 151 9
29 152 4
29 153 8
29 154 11
29 155 4
29 156 10
29 157 6
29 158 1
29 159 13
29 160 4
29 161 8
29 162 13
29 163 7
29 164 1
29 165 8
29 166 15
29 167 10
29 168 2
29 169 1
29 170 12
29 171 1
29 172 12
29 173 3
29 174 3
29 175 6
29 176 9
29 177 15
29 178 8
29 179 5
29 180 11
29 181 9
29 182 10
29 183 1
29 184 5
29 185 1
29 186 10
29 187 7
29 188 6
29 189 6
29 190 6
29 191 11
29 192 4
29 193 1
29 194 1
29 195 12
29 196 8
29 197 13
29 198 3
29 199 1
30 31 4
30 32 14
30 33 15
30 34 7
30 35 13
30 36 10
30 37 5
30 38 11
30 39 15
30 40 8
30 41 5
30 42 7
30 43 2
30 44 9
30 45 6
30 46 6
30 47 5
30 48 15
30 49 2
30 50 13
30 51 8
30 52 3
30 53 12
30 54 14
30 55 6
30 56 13
30 57 1
30 58 14
30 59 6
30 60 14
30 61 2
30 62 7
30 63 5
30 64 1
30 65 8
30 66 10
30 67 11
30 68 4
30 69 8
30 70 10
30 71 15
30 72 4
30 73 3
30 74 1
30 75 10
30 76 11
30 77 9
30 78 11
30 79 3
30 80 5
30 81 15
30 82 3
30 83 12
30 84 7
30 85 6
30 86 4
30 87 13
30 88 8
30 89 6
30 90 8
30 91 13
30 92 12
30 93 7
30 94 5
30 95 3
30 96 14
30 97 15
30 98 5
30 99 15
30 100 15
30 101 8
30 102 11
30 103 6
30 104 10
30 105 13
30 106 6
30 107 8
30 108 8
30 109 6
30 110 5
30 111 3
30 112 9
30 113 15
30 114 15
30 115 1
30 116 12
30 117 2
30 118 6
30 119 11
30 120 10
30 121 1
30 122 14
30 123 8
30 124 13
30 125 15
30 126 12
30 127 4
30 128 4
30 129 6
30 130 12
30 131 4
30 132 9
30 133 9
30 134 12
30 135 7
30 136 8
30 137 13
30 138 4
30 139 7
30 140 7
30 141 4
30 142 6
30 143 10
30 144 5
30 145 10
30 146 11
30 147 2
30 148 13
30 149 5
30 150 8
30 151 12
30 152 8
30 153 14
30 154 13
30 155 14
30 156 5
30 157 6
30 158 1
30 159 2
30 160 12
30 161 10
30 162 6
30 163 10
30 164 2
30 165 4
30 166 7
30 167 14
30 168 11
30 169 3
30 170 14
30 171 5
30 172 9
30 173 15
30 174 5
30 175 5
30 176 14
30 177 8
30 178 6
30 179 9
30 180 2
30 181 7
30 182 2
30 183 9
30 184 4
30 185 13
30 186 7
30 187 8
30 188 12
30 189 3
30 190 2
30 191 3
30 192 3
30 193 5
30 194 9
30 195 1
30 196 9
30 197 15
30 198 10
30 199 12
31 32 2
31 33 2
31 34 13
31 35 3
31 36 1
31 37 9
31 38 5
31 39 7
31 40 10
31 41 13
31 42 9
31 43 12
31 44 1
31 45 9
31 46 11
31 47 10
31 48 2
31 49 13
31 50 12
31 51 4
31 52 12
31 53 10
31 54 4
31 55 1
31 56 15
31 57 14
31 58 6
31 59 5
31 60 9
31 61 6
31 62 8
31 63 1
31 64 10
31 65 7
31 66 13
31 67 7
31 68 15
31 69 7
31 70 8
31 71 13
31 72 3
31 73 8
31 74 3
31 75 10
31 76 15
31 77 15
31 78 3
31 79 1
31 80 14
31 81 14
31 82 7
31 83 3
31 84 14
31 85 11
31 86 14
31 87 8
31 88 3
31 89 1
31 90 14
31 91 11
31 92 1
31 93 15
31 94 11
31 95 11
31 96 5
31 97 3
31 98 3
31 99 9
31 100 10
31 101 7
31 102 10
31 103 1
31 104 11
31 105 14
31 106 12
31 107 15
31 108 7
31 109 9
31 110 2
31 111 15
31 112 2
31 113 2
31 114 14
31 115 1
31 116 1
31 117 3
31 118 8
31 119 8
31 120 12
31 121 11
31 122 3
31 123 15
31 124 2
31 125 7
31 126 7
31 127 14
31 128 15
31 129 9
31 130 12
31 131 3
31 132 11
31 133 7
31 134 5
31 135 15
31 136 15
31 137 15
31 138 3
31 139 8
31 140 1
31 141 8
31 142 9
31 143 14
31 144 4
31 145 5
31 146 6
31 147 13
31 148 9
31 149 14
31 150 3
31 151 15
31 152 15
31 153 10
31 154 9
31 155 15
31 156 11
31 157 9
31 158 10
31 159 13
31 160 8
31 161 14
31 162 12
31 163 5
31 164 2
31 165 7
31 166 7
31 167 11
31 168 4
31 169 12
31 170 4
31 171 2
31 172 1
31 173 5
31 174 1
31 175 2
31 176 5
31 177 11
31 178 6
31 179 11
31 180 2
31 181 6
31 182 8
31 183 9
31 184 3
31 185 11
31 186 2
31 187 1
31 188 6
31 189 13
31 190 15
31 191 14
31 192 3
31 193 7
31 194 11
31 195 3
31 196 13
31 197 9
31 198 12
31 199 12
32 33 14
32 34 12
32 35 2
32 36 3
32 37 10
32 38 12
32 39 11
32 40 6
32 41 4
32 42 5
32 43 7
32 44 3
32 45 9
32 46 9
32 47 8
32 48 6
32 49 3
32 50 4
32 51 5
32 52 11
32 53 1
32 54 13
32 55 1
32 56 12
32 57 13
32 58 14
32 59 13
32 60 3
32 61 13
32 62 4
32 63 11
32 64 2
32 65 4
32 66 3
32 67 5
32 68 15
32 69 9
32 70 6
32 71 6
32 72 6
32 73 14
32 74 7
32 75 12
32 76 12
32 77 3
32 78 2
32 79 13
32 80 13
32 81 10
32 82 13
32 83 4
32 84 8
32 85 2
32 86 13
32 87 14
32 88 2
32 89 11
32 90 10
32 91 9
32 92 7
32 93 1
32 94 14
32 95 7
32 96 7
32 97 1
32 98 11
32 99 12
32 100 4
32 101 2
32 102 4
32 103 14
32 104 10
32 105 12
32 106 6
32 107 2
32 108 7
32 109 9
32 110 4
32 111 10
32 112 9
32 113 3
32 114 13
32 115 10
32 116 4
32 117 6
32 118 5
32 119 7
32 120 8
32 121 4
32 122 15
32 123 6
32 124 13
32 125 14
32 126 12
32 127 12
32 128 5
32 129 8
32 130 10
32 131 13
32 132 7
32 133 13
32 134 12
32 135 12
32 136 10
32 137 8
32 138 15
32 139 12
32 140 12
32 141 15
32 142 15
32 143 13
32 144 7
32 145 12
32 146 2
32 147 10
32 148 15
32 149 13
32 150 4
32 151 15
32 152 4
32 153 8
32 154 6
32 155 5
32 156 10
32 157 11
32 158 2
32 159 14
32 160 11
32 161 2
32 162 13
32 163 5
32 164 8
32 165 14
32 166 5
32 167 3
32 168 5
32 169 12
32 170 11
32 171 6
32 172 15
32 173 12
32 174 9
32 175 7
32 176 5
32 177 15
32 178 13
32 179 2
32 180 13
32 181 2
32 182 6
32 183 13
32 184 11
32 185 14
32 186 15
32 187 11
32 188 6
32 189 11
32 190 11
32 191 1
32 192 8
32 193 10
32 194 2
32 195 5
32 196 11
32 197 3
32 198 14
32 199 8
33 34 5
33 35 14
33 36 6
33 37 12
33 38 12
33 39 4
33 40 8
33 41 4
33 42 8
33 43 2
33 44 8
33 45 4
33 46 2
33 47 7
33 48 2
33 49 9
33 50 3
33 51 13
33 52 13
33 53 6
33 54 15
33 55 2
33 56 12
33 57 2
33 58 10
33 59 4
33 60 7
33 61 13
33 62 13
33 63 9
33 64 7
33 65 12
33 66 1
33 67 6
33 68 11
33 69 8
33 70 1
33 71 5
33 72 2
33 73 11
33 74 6
33 75 15
33 76 10
33 77 15
33 78 8
33 79 3
33 80 7
33 81 7
33 82 6
33 83 6
33 84 2
33 85 2
33 86 10
33 87 7
33 88 5
33 89 12
33 90 6
33 91 9
33 92 12
33 93 4
33 94 13
33 95 10
33 96 6
33 97 6
33 98 10
33 99 11
33 100 4
33 101 5
33 102 8
33 103 1
33 104 10
33 105 1
33 106 7
33 107 5
33 108 4
33 109 1
33 110 14
33 111 2
33 112 6
33 113 2
33 114 12
33 115 9
33 116 7
33 117 14
33 118 5
33 119 15
33 120 4
33 121 8
33 122 14
33 123 2
33 124 3
33 125 13
33 126 4
33 127 8
33 128 14
33 129 10
33 130 15
33 131 2
33 132 14
33 133 9
33 134 9
33 135 6
33 136 10
33 137 13
33 138 13
33 139 2
33 140 4
33 141 3
33 142 14
33 143 3
33 144 1
33 145 13
33 146 3
33 147 9
33 148 4
33 149 3
33 150 7
33 151 14
33 152 10
33 153 8
33 154 12
33 155 11
33 156 7
33 157 3
33 158 5
33 159 10
33 160 15
33 161 9
33 162 15
33 163 11
33 164 11
33 165 3
33 166 7
33 167 6
33 168 7
33 169 8
33 170 6
33 171 6
33 172 3
33 173 4
33 174 6
33 175 6
33 176 8
33 177 4
33 178 13
33 179 10
33 180 9
33 181 9
33 182 10
33 183 11
33 184 15
33 185 6
33 186 6
33 187 2
33 188 10
33 189 3
33 190 3
33 191 3
33 192 12
33 193 1
33 194 6
33 195 13
33 196 4
33 197 12
33 198 7
33 199 3
34 35 10
34 36 14
34 37 15
34 38 12
34 39 3
34 40 14
34 41 7
34 42 11
34 43 6
34 44 6
34 45 2
34 46 13
34 47 9
34 48 12
34 49 15
34 50 3
34 51 3
34 52 4
34 53 13
34 54 7
34 55 13
34 56 3
34 57 8
34 58 1
34 59 15
34 60 8
34 61 10
34 62 1
34 63 9
34 64 13
34 65 10
34 66 14
34 67 15
34 68 15
34 69 11
34 70 14
34 71 10
34 72 15
34 73 15
34 74 10
34 75 15
34 76 6
34 77 6
34 78 6
34 79 5
34 80 8
34 81 5
34 82 7
34 83 7
34 84 10
34 85 2
34 86 4
34 87 15
34 88 11
34 89 3
34 90 15
34 91 2
34 92 5
34 93 4
34 94 1
34 95 3
34 96 10
34 97 12
34 98 12
34 99 2
34 100 13
34 101 1
34 102 6
34 103 3
34 104 5
34 105 8
34 106 4
34 107 6
34 108 10
34 109 11
34 110 10
34 111 12
34 112 9
34 113 13
34 114 3
34 115 9
34 116 13
34 117 8
34 118 6
34 119 4
34 120 6
34 121 5
34 122 6
34 123 7
34 124 15
34 125 9
34 126 11
34 127 15
34 128 1
34 129 15
34 130 1
34 131 7
34 132 2
34 133 15
34 134 12
34 135 14
34 136 3
34 137 10
34 138 1
34 139 11
34 140 11
34 141 13
34 142 5
34 143 13
34 144 4
34 145 2
34 146 1
34 147 6
34 148 15
34 149 14
34 150 9
34 151 2
34 152 15
34 153 14
34 154 6
34 155 9
34 156 9
34 157 5
34 158 12
34 159 14
34 160 14
34 161 14
34 162 10
34 163 3
34 164 13
34 165 1
34 166 2
34 167 4
34 168 10
34 169 15
34 170 9
34 171 9
34 172 5
34 173 11
34 174 15
34 175 2
34 176 13
34 177 15
34 178 13
34 179 12
34 180 9
34 181 12
34 182 5
34 183 10
34 184 7
34 185 1
34 186 6
34 187 8
34 188 13
34 189 13
34 190 15
34 191 3
34 192 3
34 193 4
34 194 6
34 195 13
34 196 12
34 197 12
34 198 13
34 199 14
35 36 7
35 37 12
35 38 11
35 39 2
35 40 5
35 41 5
35 42 15
35 43 4
35 44 2
35 45 6
35 46 12
35 47 12
35 48 12
35 49 6
35 50 10
35 51 10
35 52 8
35 53 8
35 54 2
35 55 12
35 56 11
35 57 14
35 58 8
35 59 5
35 60 13
35 61 5
35 62 15
35 63 14
35 64 10
35 65 11
35 66 7
35 67 4
35 68 7
35 69 12
35 70 8
35 71 4
35 72 4
35 73 8
35 74 11
35 75 1
35 76 11
35 77 13
35 78 14
35 79 10
35 80 4
35 81 11
35 82 7
35 83 10
35 84 13
35 85 3
35 86 15
35 87 11
35 88 4
35 89 5
35 90 11
35 91 4
35 92 8
35 93 14
35 94 5
35 95 4
35 96 6
35 97 11
35 98 12
35 99 7
35 100 8
35 101 1
35 102 12
35 103 10
35 104 10
35 105 14
35 106 1
35 107 5
35 108 13
35 109 8
35 110 1
35 111 13
35 112 4
35 113 5
35 114 4
35 115 2
35 116 12
35 117 12
35 118 12
35 119 15
35 120 15
35 121 6
35 122 14
35 123 5
35 124 4
35 125 11
35 126 4
35 127 1
35 128 11
35 129 7
35 130 9
35 131 5
35 132 10
35 133 11
35 134 8
35 135 13
35 136 2
35 137 15
35 138 1
35 139 6
35 140 11
35 141 8
35 142 3
35 143 8
35 144 1
35 145 4
35 146 7
35 147 15
35 148 12
35 149 8
35 150 5
35 151 4
35 152 13
35 153 2
35 154 5
35 155 11
35 156 4
35 157 4
35 158 12
35 159 6
35 160 10
35 161 7
35 162 13
35 163 12
35 164 3
35 165 12
35 166 6
35 167 8
35 168 15
35 169 12
35 170 1
35 171 7
35 172 4
35 173 8
35 174 1
35 175 9
35 176 10
35 177 11
35 178 14
35 179 10
35 180 14
35 181 15
35 182 2
35 183 4
35 184 4
35 185 9
35 186 6
35 187 7
35 188 12
35 189 13
35 190 12
35 191 4
35 192 9
35 193 15
35 194 12
35 195 12
35 196 10
35 197 4
35 198 6
35 199 6
36 37 7
36 38 1
36 39 3
36 40 3
36 41 9
36 42 3
36 43 14
36 44 4
36 45 3
36 46 14
36 47 15
36 48 6
36 49 5
36 50 3
36 51 6
36 52 4
36 53 6
36 54 14
36 55 3
36 56 10
36 57 10
36 58 8
36 59 13
36 60 3
36 61 15
36 62 8
36 63 13
36 64 7
36 65 10
36 66 5
36 67 1
36 68 6
36 69 13
36 70 1
36 71 9
36 72 5
36 73 15
36 74 11
36 75 11
36 76 14
36 77 2
36 78 9
36 79 14
36 80 13
36 81 8
36 82 14
36 83 13
36 84 14
36 85 8
36 86 8
36 87 13
36 88 3
36 89 5
36 90 1
36 91 2
36 92 11
36 93 14
36 94 13
36 95 13
36 96 8
36 97 7
36 98 13
36 99 9
36 100 11
36 101 4
36 102 10
36 103 2
36 104 14
36 105 12
36 106 10
36 107 8
36 108 2
36 109 6
36 110 8
36 111 14
36 112 15
36 113 15
36 114 8
36 115 9
36 116 10
36 117 10
36 118 11
36 119 2
36 120 6
36 121 3
36 122 4
36 123 14
36 124 10
36 125 12
36 126 13
36 127 1
36 128 2
36 129 8
36 130 4
36 131 8
36 132 10
36 133 1
36 134 15
36 135 4
36 136 13
36 137 13
36 138 4
36 139 4
36 140 11
36 141 6
36 142 10
36 143 9
36 144 7
36 145 9
36 146 13
36 147 4
36 148 13
36 149 4
36 150 13
36 151 5
36 152 11
36 153 10
36 154 2
36 155 3
36 156 12
36 157 14
36 158 11
36 159 7
36 160 9
36 161 10
36 162 1
36 163 14
36 164 1
36 165 8
36 166 1
36 167 3
36 168 1
36 169 15
36 170 13
36 171 7
36 172 6
36 173 14
36 174 14
36 175 6
36 176 12
36 177 14
36 178 15
36 179 9
36 180 10
36 181 6
36 182 1
36 183 14
36 184 9
36 185 14
36 186 9
36 187 11
36 188 14
36 189 6
36 190 12
36 191 5
36 192 12
36 193 7
36 194 6
36 195 12
36 196 13
36 197 4
36 198 15
36 199 1
37 38 6
37 39 13
37 40 12
37 41 13
37 42 8
37 43 4
37 44 11
37 45 8
37 46 10
37 47 4
37 48 2
37 49 10
37 50 7
37 51 13
37 52 7
37 53 7
37 54 13
37 55 2
37 56 4
37 57 1
37 58 15
37 59 3
37 60 4
37 61 8
37 62 13
37 63 15
37 64 4
37 65 13
37 66 2
37 67 1
37 68 3
37 69 12
37 70 1
37 71 8
37 72 6
37 73 1
37 74 10
37 75 10
37 76 3
37 77 13
37 78 15
37 79 10
37 80 10
37 81 2
37 82 8
37 83 9
37 84 10
37 85 4
37 86 8
37 87 8
37 88 12
37 89 14
37 90 6
37 91 1
37 92 4
37 93 6
37 94 5
37 95 5
37 96 10
37 97 15
37 98 1
37 99 7
37 100 4
37 101 13
37 102 7
37 103 8
37 104 3
37 105 7
37 106 10
37 107 14
37 108 10
37 109 11
37 110 15
37 111 3
37 112 15
37 113 6
37 114 11
37 115 13
37 116 3
37 117 8
37 118 12
37 119 14
37 120 3
37 121 12
37 122 15
37 123 3
37 124 10
37 125 2
37 126 10
37 127 7
37 128 1
37 129 14
37 130 1
37 131 14
37 132 13
37 133 5
37 134 14
37 135 1
37 136 3
37 137 9
37 138 1
37 139 7
37 140 6
37 141 7
37 142 7
37 143 3
37 144 4
37 145 2
37 146 3
37 147 4
37 148 13
37 149 4
37 150 4
37 151 11
37 152 15
37 153 7
37 154 8
37 155 11
37 156 9
37 157 8
37 158 11
37 159 7
37 160 2
37 161 6
37 162 1
37 163 8
37 164 1
37 165 15
37 166 11
37 167 15
37 168 1
37 169 6
37 170 2
37 171 4
37 172 5
37 173 13
37 174 7
37 175 6
37 176 7
37 177 14
37 178 10
37 179 4
37 180 2
37 181 3
37 182 6
37 183 10
37 184 8
37 185 1
37 186 9
37 187 6
37 188 15
37 189 3
37 190 12
37 191 13
37 192 6
37 193 13
37 194 3
37 195 14
37 196 13
37 197 12
37 198 6
37 199 10
38 39 13
38 40 6
38 41 9
38 42 15
38 43 15
38 44 6
38 45 11
38 46 15
38 47 6
38 48 10
38 49 7
38 50 1
38 51 7
38 52 8
38 53 4
38 54 13
38 55 5
38 56 12
38 57 5
38 58 14
38 59 2
38 60 13
38 61 2
38 62 2
38 63 2
38 64 12
38 65 14
38 66 11
38 67 14
38 68 1
38 69 15
38 70 2
38 71 10
38 72 9
38 73 1
38 74 11
38 75 4
38 76 4
38 77 2
38 78 13
38 79 9
38 80 12
38 81 3
38 82 14
38 83 8
38 84 6
38 85 6
38 86 9
38 87 12
38 88 5
38 89 9
38 90 4
38 91 12
38 92 7
38 93 4
38 94 10
38 95 6
38 96 6
38 97 3
38 98 11
38 99 3
38 100 13
38 101 3
38 102 8
38 103 11
38 104 9
38 105 2
38 106 15
38 107 8
38 108 7
38 109 3
38 110 15
38 111 6
38 112 15
38 113 7
38 114 3
38 115 8
38 116 5
38 117 1
38 118 4
38 119 5
38 120 3
38 121 5
38 122 5
38 123 1
38 124 1
38 125 3
38 126 2
38 127 14
38 128 3
38 129 2
38 130 8
38 131 10
38 132 14
38 133 14
38 134 6
38 135 9
38 136 5
38 137 9
38 138 13
38 139 12
38 140 5
38 141 4
38 142 5
38 143 11
38 144 11
38 145 13
38 146 13
38 147 6
38 148 7
38 149 14
38 150 2
38 151 12
38 152 4
38 153 14
38 154 6
38 155 12
38 156 13
38 157 15
38 158 12
38 159 3
38 160 7
38 161 4
38 162 6
38 163 5
38 164 11
38 165 1
38 166 1
38 167 5
38 168 13
38 169 8
38 170 5
38 171 3
38 172 8
38 173 13
38 174 11
38 175 6
38 176 6
38 177 15
38 178 2
38 179 12
38 180 2
38 181 1
38 182 13
38 183 4
38 184 12
38 185 3
38 186 9
38 187 8
38 188 5
38 189 13
38 190 3
38 191 14
38 192 5
38 193 13
38 194 6
38 195 1
38 196 1
38 197 10
38 198 7
38 199 11
39 40 14
39 41 15
39 42 1
39 43 3
39 44 9
39 45 6
39 46 7
39 47 15
39 48 3
39 49 2
39 50 9
39 51 2
39 52 3
39 53 12
39 54 3
39 55 9
39 56 14
39 57 15
39 58 13
39 59 12
39 60 7
39 61 11
39 62 13
39 63 1
39 64 14
39 65 6
39 66 5
39 67 8
39 68 3
39 69 11
39 70 7
39 71 6
39 72 13
39 73 8
39 74 10
39 75 10
39 76 11
39 77 4
39 78 15
39 79 12
39 80 12
39 81 2
39 82 4
39 83 2
39 84 4
39 85 5
39 86 10
39 87 4
39 88 2
39 89 3
39 90 15
39 91 4
39 92 7
39 93 5
39 94 12
39 95 12
39 96 9
39 97 11
39 98 2
39 99 6
39 100 12
39 101 6
39 102 4
39 103 13
39 104 6
39 105 12
39 106 6
39 107 1
39 108 2
39 109 10
39 110 5
39 111 12
39 112 1
39 113 4
39 114 15
39 115 12
39 116 1
39 117 11
39 118 6
39 119 4
39 120 10
39 121 14
39 122 15
39 123 11
39 124 12
39 125 13
39 126 3
39 127 13
39 128 5
39 129 6
39 130 8
39 131 4
39 132 3
39 133 10
39 134 7
39 135 5
39 136 11
39 137 4
39 138 1
39 139 8
39 140 8
39 141 7
39 142 9
39 143 1
39 144 1
39 145 7
39 146 6
39 147 13
39 148 8
39 149 1
39 150 1
39 151 15
39 152 2
39 153 2
39 154 5
39 155 1
39 156 10
39 157 13
39 158 8
39 159 5
39 160 15
39 161 7
39 162 12
39 163 1
39 164 2
39 165 7
39 166 12
39 167 10
39 168 8
39 169 9
39 170 11
39 171 6
39 172 7
39 173 11
39 174 8
39 175 11
39 176 11
39 177 5
39 178 1
39 179 11
39 180 8
39 181 7
39 182 2
39 183 11
39 184 15
39 185 4
39 186 1
39 187 10
39 188 15
39 189 2
39 190 5
39 191 5
39 192 13
39 193 15
39 194 13
39 195 3
39 196 3
39 197 4
39 198 8
39 199 10
40 41 10
40 42 9
40 43 14
40 44 3
40 45 6
40 46 6
40 47 4
40 48 9
40 49 13
40 50 15
40 51 9
40 52 1
40 53 2
40 54 15
40 55 4
40 56 2
40 57 12
40 58 2
40 59 15
40 60 9
40 61 14
40 62 4
40 63 4
40 64 2
40 65 3
40 66 1
40 67 4
40 68 2
40 69 4
40 70 7
40 71 2
40 72 3
40 73 8
40 74 4
40 75 2
40 76 3
40 77 13
40 78 4
40 79 12
40 80 3
40 81 3
40 82 2
40 83 6
40 84 3
40 85 15
40 86 7
40 87 11
40 88 13
40 89 11
40 90 13
40 91 7
40 92 14
40 93 7
40 94 1
40 95 14
40 96 14
40 97 14
40 98 12
40 99 1
40 100 4
40 101 1
40 102 13
40 103 7
40 104 14
40 105 7
40 106 12
40 107 9
40 108 6
40 109 15
40 110 9
40 111 10
40 112 4
40 113 1
40 114 12
40 115 13
40 116 12
40 117 10
40 118 10
40 119 13
40 120 14
40 121 15
40 122 13
40 123 15
40 124 6
40 125 14
40 126 2
40 127 12
40 128 7
40 129 6
40 130 7
40 131 7
40 132 8
40 133 3
40 134 6
40 135 14
40 136 4
40 137 11
40 138 11
40 139 3
40 140 10
40 141 12
40 142 15
40 143 2
40 144 10
40 145 15
40 146 10
40 147 6
40 148 12
40 149 10
40 150 11
40 151 4
40 152 11
40 153 4
40 154 5
40 155 15
40 156 8
40 157 2
40 158 15
40 159 9
40 160 13
40 161 8
40 162 1
40 163 5
40 164 15
40 165 12
40 166 15
40 167 2
40 168 15
40 169 12
40 170 7
40 171 8
40 172 4
40 173 15
40 174 11
40 175 4
40 176 4
40 177 3
40 178 15
40 179 4
40 180 14
40 181 5
40 182 15
40 183 4
40 184 9
40 185 8
40 186 1
40 187 2
40 188 9
40 189 8
40 190 7
40 191 12
40 192 12
40 193 3
40 194 2
40 195 1
40 196 5
40 197 6
40 198 1
40 199 14
41 42 8
41 43 4
41 44 14
41 45 2
41 46 4
41 47 2
41 48 10
41 49 15
41 50 2
41 51 8
41 52 1
41 53 10
41 54 3
41 55 1
41 56 1
41 57 4
41 58 5
41 59 12
41 60 7
41 61 7
41 62 2
41 63 1
41 64 1
41 65 3
41 66 10
41 67 6
41 68 6
41 69 12
41 70 5
41 71 11
41 72 7
41 73 8
41 74 4
41 75 6
41 76 9
41 77 10
41 78 2
41 79 7
41 80 13
41 81 9
41 82 9
41 83 6
41 84 2
41 85 14
41 86 11
41 87 5
41 88 11
41 89 7
41 90 12
41 91 11
41 92 1
41 93 3
41 94 7
41 95 13
41 96 14
41 97 2
41 98 1
41 99 3
41 100 1
41 101 5
41 102 4
41 103 14
41 104 11
41 105 1
41 106 5
41 107 6
41 108 13
41 109 10
41 110 3
41 111 14
41 112 9
41 113 14
41 114 3
41 115 11
41 116 12
41 117 12
41 118 2
41 119 12
41 120 5
41 121 15
41 122 1
41 123 2
41 124 8
41 125 3
41 126 11
41 127 14
41 128 10
41 129 15
41 130 13
41 131 13
41 132 1
41 133 11
41 134 2
41 135 3
41 136 5
41 137 5
41 138 10
41 139 14
41 140 4
41 141 7
41 142 14
41 143 2
41 144 14
41 145 13
41 146 11
41 147 4
41 148 5
41 149 1
41 150 14
41 151 15
41 152 7
41 153 7
41 154 10
41 155 6
41 156 3
41 157 2
41 158 2
41 159 7
41 160 11
41 161 10
41 162 1
41 163 5
41 164 14
41 165 1
41 166 15
41 167 6
41 168 2
41 169 9
41 170 6
41 171 4
41 172 2
41 173 8
41 174 13
41 175 5
41 176 12
41 177 6
41 178 2
41 179 4
41 180 6
41 181 3
41 182 14
41 183 15
41 184 3
41 185 15
41 186 11
41 187 8
41 188 10
41 189 3
41 190 3
41 191 3
41 192 4
41 193 12
41 194 3
41 195 5
41 196 9
41 197 13
41 198 7
41 199 8
42 43 2
42 44 15
42 45 10
42 46 6
42 47 13
42 48 8
42 49 9
42 50 9
42 51 9
42 52 8
42 53 6
42 54 2
42 55 3
42 56 7
42 57 1
42 58 14
42 59 7
42 60 2
42 61 1
42 62 4
42 63 15
42 64 6
42 65 2
42 66 13
42 67 14
42 68 3
42 69 15
42 70 13
42 71 11
42 72 4
42 73 6
42 74 9
42 75 13
42 76 15
42 77 1
42 78 5
42 79 15
42 80 11
42 81 6
42 82 12
42 83 1
42 84 2
42 85 13
42 86 5
42 87 2
42 88 10
42 89 3
42 90 8
42 91 5
42 92 9
42 93 13
42 94 15
42 95 9
42 96 12
42 97 12
42 98 1
42 99 15
42 100 2
42 101 9
42 102 5
42 103 5
42 104 1
42 105 3
42 106 14
42 107 2
42 108 1
42 109 11
42 110 14
42 111 2
42 112 13
42 113 14
42 114 14
42 115 10
42 116 15
42 117 8
42 118 15
42 119 11
42 120 7
42 121 1
42 122 13
42 123 11
42 124 15
42 125 12
42 126 1
42 127 11
42 128 6
42 129 10
42 130 5
42 131 4
42 132 3
42 133 3
42 134 14
42 135 12
42 136 3
42 137 3
42 138 15
42 139 6
42 140 14
42 141 10
42 142 1
42 143 7
42 144 15
42 145 10
42 146 7
42 147 2
42 148 5
42 149 2
42 150 3
42 151 6
42 152 1
42 153 1
42 154 3
42 155 1
42 156 2
42 157 13
42 158 12
42 159 14
42 160 11
42 161 11
42 162 7
42 163 10
42 164 10
42 165 12
42 166 8
42 167 14
42 168 15
42 169 6
42 170 8
42 171 9
42 172 3
42 173 2
42 174 2
42 175 11
42 176 13
42 177 2
42 178 4
42 179 10
42 180 15
42 181 1
42 182 5
42 183 10
42 184 7
42 185 9
42 186 3
42 187 5
42 188 12
42 189 3
42 190 1
42 191 11
42 192 10
42 193 1
42 194 13
42 195 10
42 196 3
42 197 5
42 198 2
42 199 10
43 44 6
43 45 8
43 46 13
43 47 4
43 48 12
43 49 15
43 50 14
